repo_url,repo_name,chart_path,values_files,helm_command,error_source,error_kind,error_sub_kind,error_message
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.125\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.125\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:24: executing ""app/templates/app-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.128\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.138\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.0-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.2-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.4-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.6-1.kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-1-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.144.7-2-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\app,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\app,template,template,nil_pointer,"Error: template: app/templates/app-statefulset.yaml:41:20: executing ""app/templates/app-statefulset.yaml"" at <.Values.reports.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\db,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\db,template,template,nil_pointer,"Error: template: db/templates/db-statefulset.yaml:41:24: executing ""db/templates/db-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\rabbitmq,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\rabbitmq,template,template,runtime_eval,"Error: template: rabbitmq/templates/rabbitmq-statefulset.yaml:4:20: executing ""rabbitmq/templates/rabbitmq-statefulset.yaml"" at <{{template ""search.fullname"" .}}>: template ""search.fullname"" not defined

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\search,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\search,template,template,nil_pointer,"Error: template: search/templates/search-statefulset.yaml:41:24: executing ""search/templates/search-statefulset.yaml"" at <.Values.transfer.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\webapi,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-1-kommch\charts\webapi,template,template,nil_pointer,"Error: template: webapi/templates/webapi-pvc-log.yaml:13:14: executing ""webapi/templates/webapi-pvc-log.yaml"" at <.Values.persistence.enabled>: nil pointer evaluating interface {}.enabled

Use --debug flag to render out invalid YAML
"
https://github.com/KommunikativCh/rancher-charts,KommunikativCh/rancher-charts,cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-10-kommch,,helm template test cloned\KommunikativCh__rancher-charts\charts\metasfresh\5.145.1-10-kommch,template,template,nil_pointer,"Error: template: kommunikativch-metasfresh/charts/app/templates/app-statefulset.yaml:57:28: executing ""kommunikativch-metasfresh/charts/app/templates/app-statefulset.yaml"" at <.Values.reports.custom.gitCredentials>: nil pointer evaluating interface {}.gitCredentials

Use --debug flag to render out invalid YAML
"
